transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000315,CUST-0204,2026-01-14,51.26,6,travel,in_store,US,60,2318
TXN-000242,CUST-0321,2026-06-22,12.7,8,electronics,online,FR,47,668
TXN-000007,CUST-0205,2026-03-22,49.3,5,restaurants,online,GB,37,2676
TXN-000150,CUST-0272,2026-05-08,23.37,6,fuel,in_store,US,64,1466
TXN-000320,CUST-0216,2026-06-21,33.55,7,restaurants,online,GB,26,1480
TXN-000346,CUST-0058,2026-02-06,59.31,7,restaurants,online,FR,69,2599
TXN-000296,CUST-0219,2026-04-21,20.29,2,restaurants,mobile,FR,75,2177
TXN-000149,CUST-0296,2026-02-09,10.46,7,restaurants,in_store,GB,55,1191
TXN-000347,CUST-0386,2026-05-28,17.23,7,electronics,in_store,GB,38,2419
TXN-000167,CUST-0032,2026-05-18,33.29,10,utilities,in_store,GB,51,4423
TXN-000253,CUST-0263,2026-05-04,21.87,4,fuel,online,GB,27,3988
TXN-000322,CUST-0362,2026-02-22,78.93,4,electronics,online,ES,56,1185
TXN-000186,CUST-0154,2026-03-17,50.0,10,travel,in_store,DE,64,2029
TXN-000142,CUST-0384,2026-03-18,10.88,1,healthcare,in_store,ES,43,2079
TXN-000133,CUST-0240,2026-06-09,20.95,2,utilities,online,GB,73,3880
TXN-000119,CUST-0304,2026-02-12,21.45,1,fuel,mobile,FR,36,1957
TXN-000245,CUST-0355,2026-05-22,11.01,4,electronics,in_store,GB,74,1772
TXN-000288,CUST-0143,2026-05-07,25.36,7,healthcare,mobile,GB,42,0
TXN-000120,CUST-0119,2026-03-26,6.83,8,travel,in_store,US,54,1399
TXN-000027,CUST-0070,2026-02-26,24.05,5,travel,online,ES,47,1274
TXN-000039,CUST-0187,2026-03-01,31.45,9,restaurants,online,US,64,4631
TXN-000376,CUST-0389,2026-04-25,24.64,8,groceries,mobile,FR,20,2644
TXN-000200,CUST-0013,2026-01-19,24.18,11,travel,in_store,DE,58,1862
TXN-000307,CUST-0187,2026-05-16,15.45,9,electronics,online,US,80,508
TXN-000085,CUST-0105,2026-04-16,24.53,7,healthcare,online,FR,37,3046
TXN-000225,CUST-0042,2026-02-12,21.19,7,travel,in_store,GB,29,2032
TXN-000020,CUST-0164,2026-03-27,36.14,8,travel,mobile,GB,41,1835
TXN-000073,CUST-0187,2026-03-08,10.68,9,fuel,online,US,24,1100
TXN-000076,CUST-0333,2026-03-20,7.88,10,groceries,online,US,74,14
TXN-000265,CUST-0006,2026-05-03,7.88,2,electronics,online,GB,35,2454
TXN-000041,CUST-0154,2026-05-15,9.54,9,groceries,in_store,NL,50,3977
TXN-000374,CUST-0217,2026-04-10,16.31,2,travel,mobile,DE,62,2643
TXN-000111,CUST-0069,2026-01-10,71.96,1,electronics,online,GB,36,3308
TXN-000304,CUST-0346,2026-02-13,42.22,7,utilities,online,GB,34,1238
TXN-000397,CUST-0086,2026-03-19,28.02,11,groceries,online,US,74,1370
TXN-000049,CUST-0236,2026-01-14,46.88,1,fuel,online,US,31,1658
TXN-000019,CUST-0293,2026-02-05,16.27,6,healthcare,online,DE,30,4318
TXN-000044,CUST-0346,2026-03-23,21.31,6,fuel,mobile,ES,68,853
TXN-000274,CUST-0340,2026-06-18,45.23,9,travel,in_store,US,19,4842
TXN-000091,CUST-0245,2026-05-04,86.51,6,healthcare,mobile,GB,32,166
TXN-000276,CUST-0249,2026-04-02,10.27,5,fuel,mobile,US,75,4686
TXN-000335,CUST-0025,2026-05-23,16.19,11,electronics,online,GB,44,1084
TXN-000161,CUST-0253,2026-03-22,41.3,5,utilities,mobile,GB,53,1026
TXN-000115,CUST-0141,2026-05-31,41.62,8,fuel,in_store,GB,59,4591
TXN-000329,CUST-0118,2026-05-08,27.74,1,utilities,online,NL,70,3309
TXN-000001,CUST-0319,2026-01-29,17.3,10,fuel,online,GB,58,4906
TXN-000216,CUST-0151,2026-01-23,15.85,10,groceries,online,GB,34,4792
TXN-000132,CUST-0001,2026-04-22,8.8,9,fuel,in_store,US,32,1193
TXN-000002,CUST-0065,2026-05-21,26.21,8,travel,online,NL,60,3438
TXN-000188,CUST-0362,2026-03-08,14.49,5,groceries,online,NL,81,402
TXN-000228,CUST-0242,2026-06-26,21.93,9,restaurants,online,FR,52,1968
TXN-000179,CUST-0205,2026-03-02,35.06,7,utilities,mobile,ES,77,2498
TXN-000328,CUST-0298,2026-01-06,69.51,8,utilities,mobile,DE,46,1783
TXN-000182,CUST-0336,2026-01-26,31.09,10,groceries,mobile,GB,46,2929
TXN-000134,CUST-0384,2026-01-26,23.23,8,fuel,in_store,NL,19,4622
TXN-000224,CUST-0252,2026-06-15,25.03,5,restaurants,online,GB,34,3261
TXN-000249,CUST-0127,2026-03-21,49.68,2,groceries,online,FR,19,2600
TXN-000284,CUST-0234,2026-01-19,25.26,3,fuel,in_store,DE,41,4026
TXN-000169,CUST-0126,2026-04-03,17.61,6,restaurants,online,GB,52,3783
TXN-000336,CUST-0037,2026-04-06,11.88,1,utilities,online,DE,29,935
TXN-000264,CUST-0107,2026-06-26,37.5,6,fuel,in_store,DE,46,1780
TXN-000143,CUST-0231,2026-04-27,24.85,4,healthcare,online,GB,69,4381
TXN-000246,CUST-0113,2026-05-25,14.12,9,travel,online,US,48,126
TXN-000301,CUST-0027,2026-05-26,6.65,6,restaurants,in_store,GB,40,4051
TXN-000028,CUST-0029,2026-05-12,36.76,5,travel,mobile,DE,76,3045
TXN-000139,CUST-0279,2026-01-15,30.34,9,healthcare,in_store,GB,20,4443
TXN-000364,CUST-0104,2026-06-24,27.39,7,utilities,online,FR,79,2595
TXN-000090,CUST-0201,2026-01-24,3.48,2,utilities,online,FR,43,2857
TXN-000162,CUST-0232,2026-01-01,18.91,7,restaurants,online,FR,61,1690
TXN-000024,CUST-0127,2026-05-13,11.77,2,travel,online,GB,52,4546
TXN-000097,CUST-0325,2026-02-06,8.78,2,healthcare,online,GB,78,1494
TXN-000080,CUST-0286,2026-03-14,23.05,10,restaurants,mobile,FR,59,1675
TXN-000374,CUST-0217,2026-04-10,16.31,2,travel,mobile,DE,62,2643
TXN-000193,CUST-0200,2026-05-23,7.45,10,utilities,online,GB,67,849
TXN-000243,CUST-0393,2026-02-01,29.06,3,restaurants,online,ES,23,4649
TXN-000371,CUST-0259,2026-06-05,52.58,7,travel,in_store,US,71,899
TXN-000172,CUST-0268,2026-01-05,13.97,4,healthcare,online,GB,72,1958
TXN-000327,CUST-0178,2026-01-13,37.61,11,electronics,mobile,GB,56,3256
TXN-000068,CUST-0290,2026-06-21,29.41,1,restaurants,mobile,DE,66,3122
TXN-000146,CUST-0052,2026-05-18,29.02,1,electronics,mobile,GB,63,3820
TXN-000398,CUST-0161,2026-02-15,8.94,7,restaurants,in_store,NL,34,489
TXN-000001,CUST-0138,2026-04-07,21.08,6,fuel,online,GB,47,441
TXN-000082,CUST-0300,2026-06-07,27.4,6,groceries,mobile,GB,75,4101
TXN-000232,CUST-0350,2026-06-08,28.19,11,utilities,in_store,NL,33,4606
TXN-000038,CUST-0111,2026-03-21,21.29,1,electronics,in_store,ES,46,2350
TXN-000331,CUST-0364,2026-06-19,20.73,10,utilities,online,US,62,2900
TXN-000386,CUST-0317,2026-04-02,13.18,9,restaurants,in_store,GB,59,476
TXN-000141,CUST-0338,2026-05-08,21.34,10,fuel,online,GB,50,708
TXN-000035,CUST-0223,2026-06-14,61.35,3,electronics,in_store,GB,70,2841
TXN-000389,CUST-0288,2026-04-07,19.06,2,electronics,in_store,DE,67,4288
TXN-000126,CUST-0021,2026-02-22,56.93,10,healthcare,online,ES,61,3901
TXN-000237,CUST-0099,2026-01-03,8.26,9,utilities,in_store,GB,52,4644
TXN-000302,CUST-0030,2026-05-21,14.38,5,restaurants,in_store,US,38,1980
TXN-000194,CUST-0140,2026-05-24,15.27,1,utilities,online,DE,30,2421
TXN-000254,CUST-0218,2026-05-10,10.95,1,electronics,online,GB,24,543
TXN-000177,CUST-0159,2026-06-23,22.51,7,electronics,mobile,US,22,341
TXN-000093,CUST-0059,2026-03-30,11.38,5,electronics,online,DE,47,485
TXN-000110,CUST-0142,2026-06-14,17.54,7,utilities,mobile,GB,27,3219
TXN-000001,CUST-0301,2026-06-15,23.06,7,fuel,online,US,48,4962
TXN-000339,CUST-0002,2026-03-31,29.72,3,utilities,in_store,US,42,3660
TXN-000072,CUST-0192,2026-03-19,25.47,8,travel,mobile,DE,49,1866
TXN-000162,CUST-0232,2026-01-01,18.91,7,restaurants,online,FR,61,1690
TXN-000001,CUST-0301,2026-05-19,83.45,6,restaurants,online,DE,40,53
TXN-000270,CUST-0199,2026-06-07,28.9,3,utilities,mobile,ES,31,1460
TXN-000338,CUST-0037,2026-06-15,104.79,2,electronics,online,NL,79,2379
TXN-000092,CUST-0175,2026-01-26,15.83,10,utilities,online,NL,32,4505
TXN-000081,CUST-0289,2026-03-30,20.12,7,travel,mobile,FR,33,363
TXN-000001,CUST-0307,2026-02-20,31.57,5,electronics,mobile,GB,45,3488
TXN-000285,CUST-0198,2026-01-27,11.84,7,healthcare,online,GB,18,1849
