transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000333,CUST-0301,2026-06-25,16.17,6,fuel,online,GB,57,2546
TXN-000334,CUST-0026,2026-06-17,16.44,7,utilities,online,ES,1,983
TXN-000335,CUST-0025,2026-06-10,44.34,1,travel,mobile,ES,26,4195
TXN-000336,CUST-0037,2026-03-21,46.53,2,utilities,in_store,GB,28,555
TXN-000337,CUST-0353,2026-01-09,28.08,4,fuel,in_store,GB,55,2693
TXN-000338,CUST-0037,2026-04-09,10.57,8,fuel,online,NL,75,2283
TXN-000339,CUST-0002,2026-02-01,19.24,11,healthcare,mobile,FR,50,24
TXN-000340,CUST-0329,2026-03-29,5.63,4,healthcare,mobile,ES,71,3058
TXN-000341,CUST-0009,2026-04-21,41.93,10,restaurants,online,GB,40,4235
TXN-000342,CUST-0017,2026-06-12,70.23,3,fuel,online,GB,30,4743
TXN-000343,CUST-0159,2026-05-23,2.91,9,groceries,online,NL,45,2053
TXN-000344,CUST-0354,2026-04-05,10.96,2,travel,mobile,GB,27,1109
TXN-000345,CUST-0318,2026-02-17,22.15,8,travel,mobile,US,39,3327
TXN-000346,CUST-0058,2026-02-14,43.81,8,groceries,in_store,US,77,1174
TXN-000347,CUST-0386,2026-06-22,34.25,1,healthcare,in_store,GB,62,4000
TXN-000348,CUST-0216,2026-05-05,2.33,1,fuel,online,GB,80,2146
TXN-000349,CUST-0227,2026-03-14,68.86,4,electronics,mobile,GB,56,4921
TXN-000350,CUST-0039,2026-05-14,7.66,6,restaurants,online,NL,18,4296
TXN-000351,CUST-0092,2026-03-14,17.94,3,restaurants,online,US,69,2631
TXN-000352,CUST-0069,2026-05-31,42.95,1,electronics,online,FR,35,3662
TXN-000353,CUST-0036,2026-03-26,25.31,2,electronics,mobile,GB,42,1914
TXN-000354,CUST-0265,2026-06-08,26.79,4,travel,mobile,US,34,3004
TXN-000355,CUST-0146,2026-02-18,19.35,7,fuel,in_store,DE,70,1095
TXN-000356,CUST-0372,2026-04-12,35.26,10,travel,mobile,FR,44,990
TXN-000357,CUST-0079,2026-01-18,18.06,1,utilities,mobile,GB,42,971
TXN-000358,CUST-0001,2026-05-11,7.39,6,travel,mobile,GB,66,238
TXN-000359,CUST-0171,2026-03-27,21.19,6,fuel,online,US,24,2886
TXN-000360,CUST-0193,2026-03-07,12.47,4,groceries,mobile,ES,44,1288
TXN-000361,CUST-0160,2026-05-04,28.31,6,fuel,in_store,GB,48,969
TXN-000362,CUST-0195,2026-02-01,78.95,2,travel,online,FR,77,4929
TXN-000363,CUST-0038,2026-02-12,8.45,1,travel,online,US,63,4962
TXN-000364,CUST-0104,2026-03-31,48.9,8,fuel,in_store,US,45,2383
TXN-000365,CUST-0280,2026-02-03,16.25,8,restaurants,online,GB,29,2343
TXN-000366,CUST-0304,2026-05-08,21.9,2,fuel,mobile,US,29,2074
TXN-000367,CUST-0269,2026-02-18,11.35,6,fuel,mobile,GB,49,3393
TXN-000368,CUST-0206,2026-06-25,16.53,8,travel,online,GB,39,2547
TXN-000369,CUST-0063,2026-04-22,33.38,7,electronics,online,GB,30,4653
TXN-000370,CUST-0368,2026-04-16,18.73,1,restaurants,online,US,34,4792
TXN-000371,CUST-0259,2026-04-07,14.83,2,electronics,online,NL,46,2947
TXN-000372,CUST-0359,2026-05-28,13.65,5,utilities,in_store,NL,60,4594
TXN-000373,CUST-0143,2026-05-21,46.79,5,travel,online,DE,81,4874
TXN-000374,CUST-0217,2026-03-25,19.27,2,travel,in_store,FR,63,3004
TXN-000375,CUST-0298,2026-03-12,73.34,1,electronics,in_store,GB,29,1115
TXN-000376,CUST-0389,2026-01-06,15.04,5,groceries,online,GB,30,966
TXN-000377,CUST-0033,2026-04-19,71.95,10,restaurants,mobile,DE,81,560
TXN-000378,CUST-0136,2026-02-17,27.98,2,restaurants,online,DE,46,3063
TXN-000379,CUST-0356,2026-06-29,37.45,5,electronics,online,US,0,2482
TXN-000380,CUST-0388,2026-05-20,10.56,4,groceries,online,GB,18,1656
TXN-000381,CUST-0268,2026-01-14,8.35,10,restaurants,in_store,DE,69,4446
TXN-000382,CUST-0122,2026-06-21,30.09,2,travel,online,DE,29,3705
TXN-000383,CUST-0146,2026-02-23,11.52,9,groceries,online,DE,81,4422
TXN-000384,CUST-0056,2026-01-21,15.38,2,travel,mobile,US,22,3180
TXN-000385,CUST-0179,2026-04-30,31.52,3,groceries,online,US,0,883
TXN-000386,CUST-0317,2026-05-20,10.53,4,fuel,mobile,ES,50,2471
TXN-000387,CUST-0260,2026-04-22,45.59,3,fuel,in_store,FR,73,2308
TXN-000388,CUST-0093,2026-04-21,12.5,1,travel,in_store,US,48,1720
TXN-000389,CUST-0288,2026-05-08,31.17,7,utilities,in_store,GB,44,1215
TXN-000390,CUST-0099,2026-01-24,22.99,10,restaurants,online,GB,45,4438
TXN-000391,CUST-0071,2026-06-28,122.25,1,restaurants,mobile,GB,20,95
TXN-000392,CUST-0005,2026-04-08,49536.21,4,groceries,online,US,71,4006
TXN-000393,CUST-0106,2026-05-30,36.95,4,electronics,mobile,GB,31,4468
TXN-000394,CUST-0354,2026-06-17,28.77,9,fuel,in_store,FR,28,2580
TXN-000395,CUST-0367,2026-01-12,25.68,7,groceries,in_store,US,61,1192
TXN-000396,CUST-0279,2026-02-13,110.72,2,utilities,in_store,GB,77,161
TXN-000397,CUST-0086,2026-05-06,46.0,1,healthcare,in_store,ES,31,2384
TXN-000398,CUST-0161,2026-03-25,74854.78,5,groceries,online,FR,24,2621
TXN-000399,CUST-0338,2026-02-25,27.76,7,utilities,in_store,NL,70,1210
TXN-000400,CUST-0134,2026-03-31,46.88,11,restaurants,mobile,GB,18,4082
TXN-000401,CUST-0214,2026-01-17,6.18,10,electronics,online,GB,68,500
TXN-000402,CUST-0313,2026-04-09,21.81,10,fuel,online,GB,78,2837
TXN-000403,CUST-0090,2026-05-17,8.29,1,healthcare,online,GB,78,116
TXN-000404,CUST-0322,2026-01-30,10.6,5,restaurants,in_store,GB,72,842
TXN-000405,CUST-0323,2026-03-16,21.33,2,travel,in_store,FR,75,4630
TXN-000406,CUST-0149,2026-05-28,20.45,5,groceries,mobile,US,55,2946
TXN-000407,CUST-0180,2026-01-31,43.69,2,utilities,in_store,DE,54,2489
TXN-000408,CUST-0297,2026-05-13,7.53,4,utilities,in_store,ES,74,447
TXN-000409,CUST-0262,2026-06-14,8.89,5,groceries,in_store,FR,58,3969
TXN-000410,CUST-0008,2026-06-04,17.96,5,fuel,online,FR,30,141
TXN-000411,CUST-0206,2026-03-06,11.57,2,utilities,online,GB,50,1626
TXN-000412,CUST-0308,2026-05-14,25.82,9,fuel,in_store,GB,64,1518
TXN-000413,CUST-0155,2026-01-23,20.48,5,groceries,online,GB,70,3373
TXN-000414,CUST-0269,2026-01-03,14.42,7,healthcare,online,GB,75,3289
TXN-000415,CUST-0280,2026-05-09,7.76,4,fuel,online,ES,39,1811
TXN-000416,CUST-0307,2026-02-21,13.41,5,electronics,online,GB,28,4327
TXN-000417,CUST-0161,2026-05-16,23.76,1,restaurants,online,FR,1,519
TXN-000418,CUST-0153,2026-02-27,78.72,1,healthcare,online,US,75,1392
TXN-000419,CUST-0079,2026-03-18,37.24,11,utilities,mobile,FR,69,4018
TXN-000420,CUST-0191,2026-06-12,16.24,11,travel,online,NL,50,2060
TXN-000421,CUST-0239,2026-06-26,13.76,3,healthcare,online,DE,23,2816
TXN-000422,CUST-0020,2026-03-04,28.71,9,utilities,online,GB,59,976
TXN-000423,CUST-0258,2026-01-27,19.31,1,utilities,online,US,52,1586
TXN-000424,CUST-0295,2026-01-11,67.87,4,fuel,online,DE,41,1585
TXN-000425,CUST-0345,2026-06-12,25.0,4,travel,in_store,US,49,3217
TXN-000426,CUST-0224,2026-04-26,34.89,3,utilities,mobile,GB,30,1711
TXN-000427,CUST-0125,2026-05-17,10.91,1,travel,in_store,NL,77,1863
TXN-000428,CUST-0293,2026-04-29,45.78,3,utilities,in_store,NL,60,4455
TXN-000429,CUST-0026,2026-04-08,51.65,9,utilities,online,GB,26,1654
TXN-000430,CUST-0303,2026-02-08,8.56,5,utilities,in_store,DE,53,1928
TXN-000431,CUST-0392,2026-04-21,17.86,8,electronics,mobile,NL,50,3183
TXN-000432,CUST-0015,2026-02-21,118825.28,2,restaurants,online,GB,81,2085
TXN-000433,CUST-0157,2026-05-10,64794.68,3,travel,in_store,US,60,1845
TXN-000434,CUST-0200,2026-03-12,78647.64,11,healthcare,in_store,FR,63,1646
TXN-000435,CUST-0364,2026-01-08,2.41,4,travel,mobile,US,19,1921
TXN-000436,CUST-0122,2026-05-24,15.08,5,travel,in_store,US,46,4344
TXN-000437,CUST-0144,2026-01-20,48.37,2,fuel,in_store,NL,47,4136
TXN-000438,CUST-0177,2026-03-28,18.26,2,restaurants,in_store,US,52,4574
TXN-000439,CUST-0132,2026-05-08,6.1,5,fuel,online,FR,50,957
TXN-000440,CUST-0294,2026-04-18,11.72,6,fuel,online,ES,43,2912
TXN-000441,CUST-0299,2026-03-22,16.8,2,fuel,online,GB,60,2007
TXN-000442,CUST-0271,2026-05-08,49.74,5,electronics,online,US,72,2436
TXN-000443,CUST-0158,2026-03-26,80.84,6,healthcare,mobile,ES,18,654
TXN-000444,CUST-0181,2026-01-18,16.45,9,restaurants,online,FR,52,2115
TXN-000445,CUST-0164,2026-04-03,14.35,8,utilities,in_store,GB,79,2866
TXN-000446,CUST-0344,2026-01-07,9.3,8,healthcare,online,US,72,3559
TXN-000447,CUST-0319,2026-05-18,12.14,11,restaurants,online,FR,49,1309
TXN-000448,CUST-0382,2026-06-12,25.11,5,utilities,mobile,GB,46,3915
TXN-000449,CUST-0031,2026-01-24,21.76,5,travel,online,FR,64,2096
TXN-000450,CUST-0089,2026-04-19,11.98,10,travel,online,FR,34,216
TXN-000451,CUST-0132,2026-06-19,16.23,3,travel,online,NL,51,2253
TXN-000452,CUST-0170,2026-02-07,72.6,6,fuel,in_store,US,78,2016
TXN-000453,CUST-0398,2026-06-26,22.06,2,healthcare,in_store,NL,42,2911
TXN-000454,CUST-0382,2026-01-21,9.41,5,healthcare,online,DE,62,2684
TXN-000455,CUST-0075,2026-03-19,28.78,9,healthcare,online,DE,240,717
TXN-000456,CUST-0201,2026-03-02,7.88,3,fuel,online,FR,67,4116
TXN-000457,CUST-0158,2026-03-24,10.92,4,travel,online,DE,66,1085
TXN-000458,CUST-0361,2026-01-23,12.71,7,utilities,online,GB,73,4911
TXN-000459,CUST-0021,2026-03-20,42.44,1,groceries,in_store,DE,69,189
TXN-000460,CUST-0301,2026-01-04,58.46,11,electronics,in_store,GB,56,133
TXN-000461,CUST-0114,2026-02-05,15.17,7,utilities,in_store,US,48,4309
TXN-000462,CUST-0038,2026-06-18,34.75,7,travel,in_store,GB,27,1031
TXN-000463,CUST-0219,2026-03-08,19.59,7,restaurants,in_store,GB,24,1817
TXN-000464,CUST-0015,2026-02-15,11.2,6,groceries,in_store,US,36,2885
TXN-000465,CUST-0211,2026-05-30,55.59,4,electronics,online,GB,67,816
TXN-000466,CUST-0026,2026-06-21,48.45,11,groceries,mobile,GB,74,3485
TXN-000467,CUST-0226,2026-04-16,99.03,8,groceries,in_store,US,28,1957
TXN-000468,CUST-0382,2026-01-26,20.45,9,healthcare,in_store,ES,45,283
TXN-000469,CUST-0064,2026-02-08,39.82,1,fuel,in_store,NL,51,4649
TXN-000470,CUST-0371,2026-03-11,10.81,6,healthcare,in_store,US,62,2360
TXN-000471,CUST-0353,2026-05-04,32.78,3,groceries,in_store,US,35,2680
TXN-000472,CUST-0173,2026-03-17,34.44,3,electronics,online,US,69,2405
TXN-000473,CUST-0147,2026-06-03,63.83,2,electronics,in_store,US,47,3113
TXN-000474,CUST-0300,2026-01-31,18.19,9,fuel,online,ES,41,2357
TXN-000475,CUST-0081,2026-05-13,70.09,10,travel,in_store,DE,54,3242
TXN-000476,CUST-0175,2026-01-03,25.84,6,fuel,in_store,DE,81,4100
TXN-000477,CUST-0356,2026-01-25,16.49,4,restaurants,mobile,GB,47,771
TXN-000478,CUST-0077,2026-06-02,36.82,3,healthcare,online,DE,24,2744
TXN-000479,CUST-0266,2026-05-20,4.93,3,healthcare,online,GB,61,4788
TXN-000480,CUST-0162,2026-05-18,107.52,7,utilities,in_store,NL,67,308
TXN-000481,CUST-0197,2026-02-05,10.35,3,healthcare,in_store,US,48,2254
TXN-000482,CUST-0350,2026-04-27,7.9,9,electronics,mobile,US,42,3045
TXN-000483,CUST-0315,2026-05-08,15.47,8,travel,online,FR,58,4778
TXN-000484,CUST-0224,2026-04-16,25.77,8,healthcare,in_store,US,44,2853
TXN-000485,CUST-0235,2026-04-23,12.58,8,travel,in_store,DE,44,4287
TXN-000486,CUST-0234,2026-06-06,37.19,10,healthcare,in_store,GB,67,3980
TXN-000487,CUST-0127,2026-02-26,20.68,9,groceries,in_store,GB,36,2192
TXN-000488,CUST-0378,2026-04-21,10.63,5,utilities,in_store,DE,59,4845
TXN-000489,CUST-0165,2026-06-23,7.75,10,restaurants,in_store,GB,39,3802
TXN-000490,CUST-0053,2026-03-16,11.61,10,healthcare,in_store,GB,66,2979
TXN-000491,CUST-0275,2026-04-13,11.32,11,fuel,in_store,NL,34,377
TXN-000492,CUST-0057,2026-06-06,15.08,5,utilities,in_store,GB,38,1752
TXN-000493,CUST-0197,2026-01-15,9.06,1,fuel,in_store,GB,56,2576
TXN-000494,CUST-0013,2026-05-26,16.49,2,travel,online,GB,52,2362
TXN-000495,CUST-0162,2026-05-01,16.69,1,utilities,mobile,FR,57,1210
TXN-000496,CUST-0116,2026-01-19,39.9,1,travel,mobile,GB,64,1453
TXN-000497,CUST-0082,2026-03-13,61.02,7,electronics,in_store,FR,54,1608
TXN-000498,CUST-0117,2026-05-12,19.22,2,electronics,in_store,US,49,3493
TXN-000499,CUST-0195,2026-04-09,67.75,11,travel,in_store,FR,37,61
TXN-000500,CUST-0382,2026-05-30,59.15,3,utilities,in_store,GB,36,836
