transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000333,CUST-0301,2026-05-10,10.91,9,travel,online,GB,55,2110
TXN-000334,CUST-0026,2026-03-12,45.78,2,travel,online,GB,75,4669
TXN-000335,CUST-0025,2026-01-08,51.65,10,fuel,in_store,NL,54,2940
TXN-000336,CUST-0037,2026-05-24,8.56,5,groceries,online,US,55,4703
TXN-000337,CUST-0353,2026-01-20,17.86,1,restaurants,mobile,DE,42,1497
TXN-000338,CUST-0037,2026-03-28,16.28,6,groceries,mobile,FR,39,1468
TXN-000339,CUST-0002,2026-05-08,11.31,10,electronics,online,GB,66,602
TXN-000340,CUST-0329,2026-04-18,70.39,5,utilities,online,ES,56,1909
TXN-000341,CUST-0009,2026-03-22,2.41,3,utilities,online,GB,59,2174
TXN-000342,CUST-0017,2026-05-08,15.08,1,travel,mobile,FR,18,1163
TXN-000343,CUST-0159,2026-03-26,48.37,10,electronics,online,GB,58,236
TXN-000344,CUST-0354,2026-01-18,18.26,4,restaurants,online,US,66,2119
TXN-000345,CUST-0318,2026-04-03,6.1,9,travel,online,FR,63,2612
TXN-000346,CUST-0058,2026-01-07,11.72,11,groceries,online,DE,70,2409
TXN-000347,CUST-0386,2026-05-18,16.8,6,travel,mobile,FR,44,4900
TXN-000348,CUST-0216,2026-06-12,49.74,2,electronics,online,GB,31,2649
TXN-000349,CUST-0227,2026-01-24,80.84,8,utilities,online,US,72,3956
TXN-000350,CUST-0039,2026-04-19,16.45,3,travel,online,FR,27,1536
TXN-000351,CUST-0092,2026-06-19,14.35,8,fuel,online,US,32,4387
TXN-000352,CUST-0069,2026-02-07,9.3,11,restaurants,online,GB,55,4526
TXN-000353,CUST-0036,2026-06-26,12.14,1,fuel,mobile,GB,48,4724
TXN-000354,CUST-0265,2026-01-21,25.11,2,travel,online,GB,50,3447
TXN-000355,CUST-0146,2026-03-19,21.76,10,electronics,online,DE,56,0
TXN-000356,CUST-0372,2026-03-02,11.98,11,groceries,online,GB,30,2532
TXN-000357,CUST-0079,2026-03-24,16.23,9,utilities,online,DE,41,1857
TXN-000358,CUST-0001,2026-01-23,72.6,3,electronics,in_store,GB,52,1883
TXN-000359,CUST-0171,2026-03-20,22.06,6,healthcare,online,GB,29,3938
TXN-000360,CUST-0193,2026-01-04,9.41,8,electronics,in_store,DE,43,1274
TXN-000361,CUST-0160,2026-02-05,28.78,10,fuel,online,GB,41,795
TXN-000362,CUST-0195,2026-06-18,7.88,10,groceries,in_store,GB,76,3099
TXN-000363,CUST-0038,2026-03-08,10.92,7,restaurants,online,GB,79,3987
TXN-000364,CUST-0104,2026-02-15,12.71,8,fuel,online,DE,39,2171
TXN-000365,CUST-0280,2026-05-30,42.44,4,utilities,mobile,GB,69,2458
TXN-000366,CUST-0304,2026-06-21,58.46,8,travel,online,NL,35,1630
TXN-000367,CUST-0269,2026-04-16,15.17,11,utilities,online,FR,39,2943
TXN-000368,CUST-0206,2026-01-26,34.75,2,electronics,mobile,DE,81,4994
TXN-000369,CUST-0063,2026-02-08,19.59,3,electronics,online,GB,43,4987
TXN-000370,CUST-0368,2026-03-11,11.2,9,fuel,mobile,GB,76,953
TXN-000371,CUST-0259,2026-05-04,55.59,2,groceries,mobile,GB,31,4480
TXN-000372,CUST-0359,2026-03-17,48.45,11,restaurants,in_store,ES,70,4897
TXN-000373,CUST-0143,2026-06-03,99.03,10,restaurants,online,GB,66,3410
TXN-000374,CUST-0217,2026-01-31,20.45,2,electronics,in_store,FR,19,2349
TXN-000375,CUST-0298,2026-05-13,39.82,10,travel,in_store,GB,25,2235
TXN-000376,CUST-0389,2026-01-03,10.81,5,healthcare,online,US,29,2250
TXN-000377,CUST-0033,2026-01-25,32.78,5,utilities,online,GB,33,2158
TXN-000378,CUST-0136,2026-06-02,34.44,7,electronics,in_store,GB,23,741
TXN-000379,CUST-0356,2026-05-20,63.83,2,electronics,online,FR,64,974
TXN-000380,CUST-0388,2026-05-18,18.19,11,groceries,online,US,64,2036
TXN-000381,CUST-0268,2026-02-05,70.09,3,electronics,mobile,ES,68,1523
TXN-000382,CUST-0122,2026-04-27,25.84,11,healthcare,online,ES,56,1807
TXN-000383,CUST-0146,2026-05-08,16.49,10,healthcare,mobile,FR,32,4018
TXN-000384,CUST-0056,2026-04-16,36.82,4,travel,in_store,GB,36,4522
TXN-000385,CUST-0179,2026-04-23,4.93,4,healthcare,in_store,NL,71,4446
TXN-000386,CUST-0317,2026-06-06,107.52,5,electronics,in_store,FR,74,2357
TXN-000387,CUST-0260,2026-02-26,10.35,10,utilities,online,US,73,836
TXN-000388,CUST-0093,2026-04-21,7.9,7,utilities,online,US,76,4685
TXN-000389,CUST-0288,2026-06-23,15.47,1,electronics,online,GB,34,3194
TXN-000390,CUST-0099,2026-03-16,25.77,3,electronics,in_store,GB,79,4260
TXN-000391,CUST-0071,2026-04-13,12.58,7,travel,online,ES,67,2456
TXN-000392,CUST-0005,2026-06-06,37.19,6,groceries,in_store,GB,43,1200
TXN-000393,CUST-0106,2026-01-15,20.68,1,electronics,in_store,GB,26,1716
TXN-000394,CUST-0354,2026-05-26,10.63,8,restaurants,online,FR,35,4134
TXN-000395,CUST-0367,2026-05-01,7.75,2,groceries,online,NL,75,3150
TXN-000396,CUST-0279,2026-01-19,11.61,6,groceries,in_store,FR,54,4578
TXN-000397,CUST-0086,2026-03-13,11.32,11,groceries,online,DE,67,3934
TXN-000398,CUST-0161,2026-05-12,15.08,6,utilities,online,GB,45,3515
TXN-000399,CUST-0338,2026-04-09,9.06,10,restaurants,in_store,US,52,497
TXN-000400,CUST-0134,2026-05-30,16.49,9,groceries,in_store,GB,64,873
TXN-000401,CUST-0214,2026-04-15,16.69,6,travel,online,GB,38,2246
TXN-000402,CUST-0313,2026-04-02,39.9,10,travel,in_store,GB,28,3103
TXN-000403,CUST-0090,2026-01-24,61.02,11,utilities,mobile,FR,39,4983
TXN-000404,CUST-0322,2026-05-06,19.22,10,restaurants,in_store,GB,46,3175
TXN-000405,CUST-0323,2026-06-01,67.75,4,restaurants,online,US,50,1923
TXN-000406,CUST-0149,2026-01-21,59.15,7,restaurants,online,GB,79,2977
TXN-000407,CUST-0180,2026-03-28,16.53,7,groceries,mobile,US,66,4886
TXN-000408,CUST-0297,2026-01-04,30.7,4,fuel,online,DE,42,3711
TXN-000409,CUST-0262,2026-05-15,18.37,6,groceries,online,US,52,1323
TXN-000410,CUST-0008,2026-02-14,12.9,4,restaurants,online,GB,21,47
TXN-000411,CUST-0206,2026-03-30,62.84,1,fuel,mobile,DE,23,4789
TXN-000412,CUST-0308,2026-06-27,8.75,6,fuel,in_store,ES,50,4911
TXN-000413,CUST-0155,2026-06-17,51.27,3,travel,in_store,DE,67,281
TXN-000414,CUST-0269,2026-03-15,11.45,3,fuel,in_store,ES,25,277
TXN-000415,CUST-0280,2026-04-07,33.39,5,utilities,online,NL,77,4825
TXN-000416,CUST-0307,2026-03-23,6.89,5,electronics,online,US,76,383
TXN-000417,CUST-0161,2026-04-20,21.32,11,utilities,online,US,49,4228
TXN-000418,CUST-0153,2026-05-30,12.53,2,fuel,in_store,US,76,1356
TXN-000419,CUST-0079,2026-03-21,27.57,8,fuel,in_store,GB,48,367
TXN-000420,CUST-0191,2026-01-31,33.56,8,restaurants,online,US,62,2281
TXN-000421,CUST-0239,2026-01-20,34.89,6,electronics,online,GB,27,380
TXN-000422,CUST-0020,2026-03-01,10.54,8,travel,online,US,55,2336
TXN-000423,CUST-0258,2026-01-23,8.27,6,healthcare,in_store,GB,32,2076
TXN-000424,CUST-0295,2026-03-30,3.31,1,fuel,online,GB,34,50
TXN-000425,CUST-0345,2026-02-23,27.84,8,electronics,online,GB,35,4480
TXN-000426,CUST-0224,2026-04-06,24.87,1,restaurants,online,US,22,3157
TXN-000427,CUST-0125,2026-02-20,12.76,8,electronics,in_store,GB,79,4361
TXN-000428,CUST-0293,2026-04-23,33.12,5,groceries,online,GB,33,1135
TXN-000429,CUST-0026,2026-03-23,8.46,2,groceries,online,US,53,526
TXN-000430,CUST-0303,2026-03-06,41.48,5,restaurants,mobile,DE,65,2860
TXN-000431,CUST-0392,2026-05-28,37.81,2,fuel,in_store,ES,54,1577
TXN-000432,CUST-0015,2026-05-18,5.95,7,groceries,in_store,FR,74,4498
TXN-000433,CUST-0157,2026-03-13,10.15,8,electronics,in_store,NL,68,635
TXN-000434,CUST-0200,2026-02-13,19.71,5,travel,online,GB,62,3928
TXN-000435,CUST-0364,2026-02-21,17.46,2,fuel,online,US,26,4382
TXN-000436,CUST-0122,2026-02-27,28.79,1,electronics,in_store,ES,63,3758
TXN-000437,CUST-0144,2026-05-22,16.98,2,restaurants,online,US,63,2272
TXN-000438,CUST-0177,2026-01-23,17.25,6,restaurants,online,GB,51,190
TXN-000439,CUST-0132,2026-01-27,20.8,8,fuel,online,US,55,4348
TXN-000440,CUST-0294,2026-06-19,16.32,5,fuel,mobile,US,26,1979
TXN-000441,CUST-0299,2026-05-03,16.55,4,electronics,in_store,ES,39,575
TXN-000442,CUST-0271,2026-03-09,10.97,3,utilities,online,GB,34,4100
TXN-000443,CUST-0158,2026-01-07,11.56,11,travel,online,GB,37,135
TXN-000444,CUST-0181,2026-03-15,8.53,10,fuel,in_store,FR,58,3942
TXN-000445,CUST-0164,2026-06-25,22.25,5,groceries,mobile,FR,63,1284
TXN-000446,CUST-0344,2026-01-14,14.46,3,healthcare,mobile,GB,21,4157
TXN-000447,CUST-0319,2026-04-26,21.74,2,fuel,in_store,DE,61,1824
TXN-000448,CUST-0382,2026-04-27,12.72,8,utilities,mobile,US,29,964
TXN-000449,CUST-0031,2026-02-08,48.61,8,electronics,online,FR,62,1019
TXN-000450,CUST-0089,2026-04-28,16.25,2,healthcare,mobile,GB,66,1209
TXN-000451,CUST-0132,2026-02-08,9.93,10,fuel,in_store,GB,56,2407
TXN-000452,CUST-0170,2026-06-08,76.2,4,electronics,mobile,GB,61,3466
TXN-000453,CUST-0398,2026-03-26,47.1,9,healthcare,online,GB,45,2772
TXN-000454,CUST-0382,2026-01-17,38.95,4,electronics,in_store,ES,60,3041
TXN-000455,CUST-0075,2026-03-14,33.22,5,travel,online,GB,18,3595
TXN-000456,CUST-0201,2026-01-02,102.85,10,healthcare,in_store,GB,20,2561
TXN-000457,CUST-0158,2026-01-13,20.42,9,electronics,in_store,GB,70,1865
TXN-000458,CUST-0361,2026-06-07,34.97,8,restaurants,online,ES,55,614
TXN-000459,CUST-0021,2026-03-31,38.12,2,fuel,online,GB,59,4657
TXN-000460,CUST-0301,2026-03-10,7.88,7,healthcare,mobile,ES,33,3312
TXN-000461,CUST-0114,2026-05-04,22.36,5,healthcare,in_store,FR,41,723
TXN-000462,CUST-0038,2026-06-25,56.63,7,utilities,in_store,DE,55,3728
TXN-000463,CUST-0219,2026-04-24,13.66,3,healthcare,in_store,GB,72,1545
TXN-000464,CUST-0015,2026-05-28,26.4,1,groceries,online,FR,31,525
TXN-000465,CUST-0211,2026-02-21,68.31,3,healthcare,online,GB,45,3884
TXN-000466,CUST-0026,2026-05-30,58.03,8,healthcare,mobile,US,49,1090
TXN-000467,CUST-0226,2026-06-14,25.4,7,electronics,in_store,GB,68,3904
TXN-000468,CUST-0382,2026-05-24,4.13,3,fuel,online,NL,70,2909
TXN-000469,CUST-0064,2026-03-13,29.72,4,electronics,in_store,US,58,1866
TXN-000470,CUST-0371,2026-03-02,16.39,3,healthcare,online,GB,54,3357
TXN-000471,CUST-0353,2026-06-05,25.37,3,electronics,in_store,GB,65,1731
TXN-000472,CUST-0173,2026-02-16,18.6,8,restaurants,in_store,GB,18,3647
TXN-000473,CUST-0147,2026-01-01,38.2,9,restaurants,mobile,US,42,4237
TXN-000474,CUST-0300,2026-06-23,3.93,4,groceries,online,GB,61,3239
TXN-000475,CUST-0081,2026-06-15,11.84,10,utilities,in_store,FR,66,4843
TXN-000476,CUST-0175,2026-04-04,34.14,6,fuel,online,GB,22,3710
TXN-000477,CUST-0356,2026-06-21,6.92,8,electronics,online,ES,71,2599
TXN-000478,CUST-0077,2026-01-22,26.35,7,electronics,mobile,DE,36,3396
TXN-000479,CUST-0266,2026-06-25,28.86,10,travel,mobile,GB,37,4879
TXN-000480,CUST-0162,2026-05-17,58.11,1,restaurants,online,GB,34,3885
TXN-000481,CUST-0197,2026-04-04,7.37,5,restaurants,online,GB,77,3906
TXN-000482,CUST-0350,2026-04-02,42.77,4,healthcare,online,DE,43,3906
TXN-000483,CUST-0315,2026-03-30,32.05,9,utilities,online,GB,76,3301
TXN-000484,CUST-0224,2026-05-21,19.5,2,fuel,online,DE,34,4367
TXN-000485,CUST-0235,2026-01-26,6.7,4,healthcare,online,GB,77,997
TXN-000486,CUST-0234,2026-03-10,51.44,8,utilities,mobile,US,29,1505
TXN-000487,CUST-0127,2026-05-25,13.95,1,electronics,mobile,GB,24,4447
TXN-000488,CUST-0378,2026-02-06,70.39,8,travel,online,GB,76,752
TXN-000489,CUST-0165,2026-03-18,29.34,2,healthcare,online,ES,61,4315
TXN-000490,CUST-0053,2026-06-11,8.12,3,fuel,in_store,GB,76,2441
TXN-000491,CUST-0275,2026-03-26,19.2,2,electronics,online,GB,29,4038
TXN-000492,CUST-0057,2026-05-19,15.44,8,travel,online,FR,81,330
TXN-000493,CUST-0197,2026-04-21,11.03,6,groceries,online,GB,53,2319
TXN-000494,CUST-0013,2026-06-06,30.37,4,groceries,in_store,US,18,1034
TXN-000495,CUST-0162,2026-03-02,20.72,4,groceries,in_store,GB,66,4420
TXN-000496,CUST-0116,2026-01-29,43.09,1,fuel,in_store,GB,67,2995
TXN-000497,CUST-0082,2026-01-21,17.92,10,groceries,mobile,DE,33,2882
TXN-000498,CUST-0117,2026-03-11,31.45,3,utilities,in_store,FR,30,2210
TXN-000499,CUST-0195,2026-05-17,14.36,1,healthcare,online,ES,44,1126
TXN-000500,CUST-0382,2026-04-11,4.54,5,travel,online,US,80,4684
TXN-000501,CUST-0229,2026-03-15,11.51,11,restaurants,online,GB,24,879
TXN-000502,CUST-0254,2026-02-16,66.42,1,fuel,mobile,US,55,4377
TXN-000503,CUST-0243,2026-01-15,18.42,6,groceries,mobile,GB,18,1901
TXN-000504,CUST-0351,2026-02-02,51.04,5,travel,online,GB,20,3180
TXN-000505,CUST-0335,2026-01-02,44.91,9,healthcare,mobile,NL,37,2854
TXN-000506,CUST-0044,2026-06-04,22.52,3,healthcare,online,US,63,4173
TXN-000507,CUST-0123,2026-05-24,62.96,10,fuel,mobile,FR,36,3529
TXN-000508,CUST-0397,2026-02-13,115.3,5,groceries,online,GB,34,573
TXN-000509,CUST-0099,2026-02-15,65.12,8,healthcare,online,US,65,2722
TXN-000510,CUST-0365,2026-01-24,115.3,2,groceries,mobile,US,59,3968
TXN-000511,CUST-0022,2026-06-03,39.25,5,groceries,in_store,GB,38,949
TXN-000512,CUST-0257,2026-04-02,8.15,5,utilities,in_store,FR,55,3695
TXN-000513,CUST-0272,2026-06-22,30.48,2,healthcare,online,GB,56,3099
TXN-000514,CUST-0084,2026-02-06,31.04,4,fuel,online,GB,34,4616
TXN-000515,CUST-0334,2026-04-15,36.73,6,travel,mobile,GB,22,1571
TXN-000516,CUST-0376,2026-03-24,27.3,3,groceries,mobile,GB,67,1210
TXN-000517,CUST-0019,2026-04-10,24.0,1,healthcare,online,US,55,2507
TXN-000518,CUST-0377,2026-01-25,22.13,11,restaurants,online,GB,44,1493
TXN-000519,CUST-0096,2026-05-10,18.47,3,electronics,in_store,GB,43,4781
TXN-000520,CUST-0187,2026-03-01,7.99,9,fuel,online,GB,24,2299
TXN-000521,CUST-0381,2026-01-16,23.88,4,electronics,online,US,27,939
TXN-000522,CUST-0341,2026-03-19,15.72,11,electronics,online,DE,57,2834
TXN-000523,CUST-0389,2026-04-17,25.25,6,travel,in_store,ES,74,2244
TXN-000524,CUST-0096,2026-03-01,22.07,7,groceries,online,GB,29,4814
TXN-000525,CUST-0357,2026-06-08,7.59,11,groceries,in_store,GB,39,259
TXN-000526,CUST-0117,2026-05-25,59.64,6,healthcare,online,US,21,4123
TXN-000527,CUST-0219,2026-03-20,14.03,6,travel,mobile,NL,81,1198
TXN-000528,CUST-0363,2026-03-12,20.65,3,healthcare,online,FR,57,1679
TXN-000529,CUST-0396,2026-03-24,5.01,8,electronics,in_store,DE,18,1964
TXN-000530,CUST-0032,2026-02-28,29.47,7,groceries,in_store,GB,32,3907
TXN-000531,CUST-0365,2026-02-19,15.39,7,travel,online,GB,34,4194
TXN-000532,CUST-0248,2026-06-15,37.89,6,fuel,online,GB,54,4594
TXN-000533,CUST-0353,2026-03-14,2.06,6,healthcare,online,ES,70,2739
TXN-000534,CUST-0057,2026-05-21,32.21,6,travel,online,US,59,4955
TXN-000535,CUST-0138,2026-02-09,22.01,10,restaurants,online,US,40,1850
TXN-000536,CUST-0204,2026-03-02,20.79,4,fuel,mobile,US,56,2840
TXN-000537,CUST-0123,2026-05-19,6.94,8,travel,mobile,ES,40,4996
TXN-000538,CUST-0336,2026-01-30,22.33,11,utilities,online,NL,51,4832
TXN-000539,CUST-0033,2026-01-03,26.21,7,restaurants,online,DE,20,4744
TXN-000540,CUST-0096,2026-03-18,86.77,8,electronics,mobile,GB,48,4817
TXN-000541,CUST-0283,2026-02-14,24.29,2,travel,mobile,DE,39,509
TXN-000542,CUST-0169,2026-05-21,19.88,5,groceries,mobile,GB,27,2338
TXN-000543,CUST-0259,2026-01-05,35.1,2,healthcare,online,FR,67,4509
TXN-000544,CUST-0268,2026-01-16,28.19,3,fuel,online,DE,52,2297
TXN-000545,CUST-0298,2026-01-11,7.25,3,electronics,mobile,US,39,3296
TXN-000546,CUST-0305,2026-02-05,46.36,9,travel,online,GB,49,1890
TXN-000547,CUST-0268,2026-02-16,71.79,10,electronics,online,NL,77,613
TXN-000548,CUST-0336,2026-05-26,59.46,5,electronics,in_store,FR,69,2269
TXN-000549,CUST-0087,2026-04-20,9.48,6,electronics,online,US,71,2016
TXN-000550,CUST-0282,2026-02-08,9.49,11,travel,online,GB,21,1509
TXN-000551,CUST-0251,2026-05-16,33.08,4,electronics,online,US,34,3605
TXN-000552,CUST-0133,2026-02-26,14.74,5,utilities,mobile,FR,74,3840
TXN-000553,CUST-0201,2026-02-17,49.05,7,electronics,in_store,US,56,462
TXN-000554,CUST-0166,2026-02-19,26.41,8,travel,in_store,GB,52,735
TXN-000555,CUST-0145,2026-04-02,73.64,7,healthcare,online,US,59,4653
TXN-000556,CUST-0198,2026-04-28,7.08,3,healthcare,in_store,GB,51,3824
TXN-000557,CUST-0065,2026-06-02,8.1,11,groceries,in_store,GB,69,3428
TXN-000558,CUST-0151,2026-05-06,8.95,11,travel,in_store,GB,70,1829
TXN-000559,CUST-0015,2026-06-24,10.37,11,groceries,online,DE,74,1918
TXN-000560,CUST-0085,2026-05-20,20.72,4,restaurants,online,NL,35,4158
TXN-000561,CUST-0178,2026-04-01,16.98,7,travel,in_store,GB,30,261
TXN-000562,CUST-0001,2026-04-30,31.72,6,fuel,mobile,US,40,2493
TXN-000563,CUST-0372,2026-06-04,55.3,1,travel,online,GB,60,1973
TXN-000564,CUST-0139,2026-01-08,36.88,8,restaurants,in_store,GB,59,1543
TXN-000565,CUST-0181,2026-05-17,86.55,6,electronics,in_store,GB,33,798
TXN-000566,CUST-0064,2026-05-12,12.18,8,healthcare,in_store,NL,74,2930
TXN-000567,CUST-0305,2026-01-09,38.95,4,groceries,online,GB,70,653
TXN-000568,CUST-0013,2026-05-01,58.21,2,groceries,in_store,US,37,757
TXN-000569,CUST-0205,2026-05-25,24.37,9,utilities,online,GB,62,3743
TXN-000570,CUST-0144,2026-04-30,28.06,1,travel,online,NL,48,4118
TXN-000571,CUST-0164,2026-06-08,31.49,2,healthcare,online,NL,30,4203
TXN-000572,CUST-0010,2026-06-07,41.43,11,groceries,in_store,US,50,2885
TXN-000573,CUST-0302,2026-04-12,27.5,3,groceries,mobile,US,77,847
TXN-000574,CUST-0391,2026-01-03,8.5,11,healthcare,mobile,US,51,139
TXN-000575,CUST-0019,2026-05-27,4.23,1,utilities,in_store,DE,18,1537
TXN-000576,CUST-0394,2026-03-28,17.63,9,fuel,mobile,FR,53,3345
TXN-000577,CUST-0385,2026-03-22,8.93,9,groceries,online,GB,23,538
TXN-000578,CUST-0365,2026-06-03,13.21,3,utilities,online,US,32,3851
TXN-000579,CUST-0135,2026-01-18,51.86,7,healthcare,in_store,US,76,2452
TXN-000580,CUST-0273,2026-03-12,22.2,3,groceries,in_store,FR,48,3041
TXN-000581,CUST-0260,2026-06-24,22.24,5,healthcare,in_store,ES,66,3151
TXN-000582,CUST-0057,2026-05-12,36.86,11,restaurants,online,GB,60,4307
TXN-000583,CUST-0372,2026-06-21,20.3,11,fuel,in_store,GB,75,3257
TXN-000584,CUST-0382,2026-03-23,18.96,6,groceries,in_store,US,61,1713
TXN-000585,CUST-0182,2026-05-19,95.63,11,healthcare,in_store,DE,27,1567
TXN-000586,CUST-0167,2026-06-22,36.78,8,travel,in_store,GB,66,1557
TXN-000587,CUST-0265,2026-04-20,47.62,8,restaurants,in_store,US,38,353
TXN-000588,CUST-0147,2026-04-17,8.47,11,electronics,mobile,US,49,4428
TXN-000589,CUST-0383,2026-04-24,7.8,8,electronics,in_store,US,75,2130
TXN-000590,CUST-0383,2026-03-07,36.2,11,healthcare,in_store,FR,37,2936
TXN-000591,CUST-0210,2026-04-19,18.15,2,utilities,online,US,29,3700
TXN-000592,CUST-0113,2026-05-18,5.64,6,utilities,online,GB,25,3813
TXN-000593,CUST-0317,2026-02-20,43.94,4,restaurants,online,DE,81,1626
TXN-000594,CUST-0319,2026-01-05,77.63,10,electronics,online,US,66,2689
TXN-000595,CUST-0149,2026-05-04,15.78,3,electronics,online,FR,73,4351
TXN-000596,CUST-0296,2026-04-14,33.74,6,fuel,mobile,ES,63,3296
TXN-000597,CUST-0033,2026-04-04,6.3,4,travel,in_store,US,26,3942
TXN-000598,CUST-0366,2026-02-09,18.0,7,travel,online,GB,37,1677
TXN-000599,CUST-0159,2026-03-12,10.32,6,fuel,mobile,US,46,871
TXN-000600,CUST-0042,2026-06-20,31.61,7,travel,mobile,GB,77,961
