transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000334,CUST-0026,2026-02-13,37.27,3,groceries,mobile,US,22,86
TXN-000335,CUST-0025,2026-02-21,137.76,10,groceries,online,GB,37,1274
TXN-000336,CUST-0037,2026-02-27,40.08,9,restaurants,in_store,GB,42,1506
TXN-000337,CUST-0353,2026-05-22,33.4,4,groceries,in_store,DE,60,2847
TXN-000338,CUST-0037,2026-01-23,28.32,5,groceries,in_store,DE,69,3179
TXN-000339,CUST-0002,2026-01-27,37.25,4,electronics,in_store,DE,61,2530
TXN-000340,CUST-0329,2026-06-19,100.99,11,restaurants,mobile,GB,21,0
TXN-000341,CUST-0009,2026-05-03,33.48,6,electronics,online,US,40,1358
TXN-000342,CUST-0017,2026-03-09,74.77,9,fuel,in_store,US,52,1857
TXN-000343,CUST-0159,2026-01-07,7.71,2,utilities,mobile,GB,20,0
TXN-000344,CUST-0354,2026-03-15,59.3,8,healthcare,online,FR,52,2144
TXN-000345,CUST-0318,2026-06-25,62.1,5,healthcare,in_store,GB,23,630
TXN-000346,CUST-0058,2026-01-14,26.67,6,fuel,mobile,US,26,1184
TXN-000347,CUST-0386,2026-04-26,23.51,5,travel,in_store,NL,67,3060
TXN-000348,CUST-0216,2026-04-27,53.79,11,restaurants,online,GB,67,2940
TXN-000349,CUST-0227,2026-02-08,93.02,9,restaurants,in_store,FR,68,2933
TXN-000350,CUST-0039,2026-04-28,137.76,5,fuel,in_store,GB,59,2482
TXN-000351,CUST-0092,2026-02-08,6.9,1,groceries,online,DE,35,744
TXN-000352,CUST-0069,2026-06-08,78.34,10,restaurants,in_store,DE,34,771
TXN-000353,CUST-0036,2026-03-26,3.28,1,groceries,in_store,US,72,3472
TXN-000354,CUST-0265,2026-01-17,39.35,6,restaurants,mobile,GB,42,1311
TXN-000355,CUST-0146,2026-03-14,31.13,4,restaurants,online,NL,61,2566
TXN-000356,CUST-0372,2026-01-02,71.25,11,electronics,mobile,GB,53,1953
TXN-000357,CUST-0079,2026-01-13,18.74,2,travel,in_store,GB,55,2575
TXN-000358,CUST-0001,2026-06-07,113.85,1,healthcare,in_store,GB,20,4320
TXN-000359,CUST-0171,2026-03-31,25.61,3,electronics,in_store,US,35,1234
TXN-000360,CUST-0193,2026-03-10,63.47,9,electronics,in_store,NL,31,691
TXN-000361,CUST-0160,2026-05-04,1.93,1,electronics,online,FR,23,506
TXN-000362,CUST-0195,2026-06-25,92.58,8,utilities,in_store,GB,55,2158
TXN-000363,CUST-0038,2026-04-24,101.41,7,healthcare,online,DE,49,1968
TXN-000364,CUST-0104,2026-05-28,29.68,6,groceries,in_store,FR,48,2204
TXN-000365,CUST-0280,2026-02-21,34.61,5,groceries,online,NL,44,1652
TXN-000366,CUST-0304,2026-05-30,22.77,7,travel,online,US,81,3853
TXN-000367,CUST-0269,2026-06-14,137.69,10,restaurants,online,GB,65,2649
TXN-000368,CUST-0206,2026-05-24,13.77,2,healthcare,online,NL,60,2390
TXN-000369,CUST-0063,2026-03-13,14.35,2,electronics,online,US,24,599
TXN-000370,CUST-0368,2026-03-02,79.28,5,groceries,online,GB,39,1774
TXN-000371,CUST-0259,2026-06-05,37.0,9,groceries,mobile,US,40,1694
TXN-000372,CUST-0359,2026-02-16,137.76,7,travel,mobile,GB,73,3375
TXN-000373,CUST-0143,2026-01-01,68.73,6,fuel,in_store,FR,43,1398
TXN-000374,CUST-0217,2026-06-23,47.48,10,utilities,in_store,FR,53,2696
TXN-000375,CUST-0298,2026-06-15,59.77,6,utilities,in_store,GB,19,261
TXN-000376,CUST-0389,2026-04-04,23.16,6,healthcare,in_store,GB,69,3076
TXN-000377,CUST-0033,2026-06-21,21.56,3,groceries,mobile,US,31,1212
TXN-000378,CUST-0136,2026-01-22,39.64,6,utilities,in_store,US,50,1252
TXN-000379,CUST-0356,2026-06-25,137.76,10,restaurants,in_store,GB,61,2630
TXN-000380,CUST-0388,2026-05-17,50.53,6,utilities,online,US,30,791
TXN-000381,CUST-0268,2026-04-04,70.57,7,groceries,in_store,US,25,351
TXN-000382,CUST-0122,2026-04-02,13.99,3,utilities,online,NL,39,1194
TXN-000383,CUST-0146,2026-03-30,8.36,1,travel,mobile,GB,21,554
TXN-000384,CUST-0056,2026-05-21,54.59,11,fuel,in_store,GB,24,696
TXN-000385,CUST-0179,2026-01-26,38.54,6,electronics,in_store,ES,67,3114
TXN-000386,CUST-0317,2026-03-10,7.36,1,restaurants,in_store,NL,42,1471
TXN-000387,CUST-0260,2026-05-25,23.74,5,healthcare,online,FR,77,3833
TXN-000388,CUST-0093,2026-02-06,55.31,10,fuel,in_store,GB,54,2252
TXN-000389,CUST-0288,2026-03-18,28.7,3,healthcare,online,GB,68,2749
TXN-000390,CUST-0099,2026-06-11,32.52,6,fuel,online,GB,77,3597
TXN-000391,CUST-0071,2026-03-26,93.74,10,electronics,in_store,DE,33,353
TXN-000392,CUST-0005,2026-05-19,45.52,6,electronics,online,US,54,2527
TXN-000393,CUST-0106,2026-04-21,12.86,3,travel,online,GB,24,508
TXN-000394,CUST-0354,2026-06-06,10.44,2,restaurants,mobile,NL,65,2907
TXN-000395,CUST-0367,2026-03-02,53.65,5,restaurants,online,NL,71,3078
TXN-000396,CUST-0279,2026-01-29,75.95,9,electronics,online,ES,59,2570
TXN-000397,CUST-0086,2026-01-21,60.79,7,fuel,online,GB,49,1785
TXN-000398,CUST-0161,2026-03-11,102.7,7,fuel,in_store,GB,59,2787
TXN-000399,CUST-0338,2026-05-17,28.6,8,fuel,online,US,81,3659
TXN-000400,CUST-0134,2026-04-11,117.27,11,fuel,in_store,US,54,2202
TXN-000401,CUST-0214,2026-03-15,73.16,5,electronics,in_store,FR,26,935
TXN-000402,CUST-0313,2026-02-16,47.73,3,healthcare,mobile,GB,42,1640
TXN-000403,CUST-0090,2026-01-15,42.07,7,restaurants,online,US,68,3133
TXN-000404,CUST-0322,2026-02-02,122.69,10,utilities,online,ES,76,3326
TXN-000405,CUST-0323,2026-01-02,66.64,10,utilities,in_store,GB,25,433
TXN-000406,CUST-0149,2026-06-04,115.34,9,restaurants,mobile,GB,60,2640
TXN-000407,CUST-0180,2026-05-24,23.73,5,restaurants,online,US,30,970
TXN-000408,CUST-0297,2026-02-13,79.31,10,restaurants,online,GB,60,2419
TXN-000409,CUST-0262,2026-02-15,31.84,3,healthcare,in_store,NL,33,838
TXN-000410,CUST-0008,2026-01-24,13.11,2,utilities,online,NL,24,438
TXN-000411,CUST-0206,2026-06-03,14.3,4,travel,online,DE,77,3948
TXN-000412,CUST-0308,2026-04-02,36.47,8,utilities,mobile,US,29,760
TXN-000413,CUST-0155,2026-06-22,31.68,2,groceries,online,GB,55,2277
TXN-000414,CUST-0269,2026-02-06,31.14,2,groceries,online,GB,75,3235
TXN-000415,CUST-0280,2026-04-15,6.13,2,utilities,in_store,GB,75,3403
TXN-000416,CUST-0307,2026-03-24,15.8,3,utilities,in_store,FR,23,259
TXN-000417,CUST-0161,2026-04-10,32.42,4,electronics,online,NL,43,1449
TXN-000418,CUST-0153,2026-01-25,64.97,10,fuel,in_store,DE,49,1764
TXN-000419,CUST-0079,2026-05-10,39.26,5,utilities,in_store,DE,61,2709
TXN-000420,CUST-0191,2026-03-01,100.04,9,groceries,in_store,US,67,2876
TXN-000421,CUST-0239,2026-01-16,59.81,11,groceries,online,GB,37,1564
TXN-000422,CUST-0020,2026-03-19,18.36,4,restaurants,online,GB,40,1163
TXN-000423,CUST-0258,2026-04-17,12.24,2,utilities,in_store,DE,59,2475
TXN-000424,CUST-0295,2026-03-01,67.92,6,electronics,in_store,GB,42,2097
TXN-000425,CUST-0345,2026-06-08,101.09,11,groceries,in_store,GB,48,1720
TXN-000426,CUST-0224,2026-05-25,117.72,1,travel,in_store,FR,19,4600
TXN-000427,CUST-0125,2026-03-20,42.28,6,electronics,mobile,DE,72,2865
TXN-000428,CUST-0293,2026-03-12,26.05,6,electronics,in_store,DE,52,2296
TXN-000429,CUST-0026,2026-03-24,19.56,4,utilities,mobile,GB,21,384
TXN-000430,CUST-0303,2026-02-28,107.04,9,travel,in_store,US,80,3333
TXN-000431,CUST-0392,2026-02-19,9.06,1,travel,in_store,GB,56,2624
TXN-000432,CUST-0015,2026-06-15,18.05,5,travel,online,US,36,1212
TXN-000433,CUST-0157,2026-03-14,47.97,8,groceries,online,GB,48,1630
TXN-000434,CUST-0200,2026-05-21,8.22,2,travel,in_store,US,53,1668
TXN-000435,CUST-0364,2026-02-09,37.67,5,restaurants,in_store,FR,46,1805
TXN-000436,CUST-0122,2026-03-02,77.21,10,groceries,online,US,44,1763
TXN-000437,CUST-0144,2026-05-19,48.05,9,healthcare,in_store,GB,78,3503
TXN-000438,CUST-0177,2026-01-30,61.71,8,healthcare,mobile,DE,45,1324
TXN-000439,CUST-0132,2026-01-03,43.83,7,healthcare,online,GB,31,1251
TXN-000440,CUST-0294,2026-03-18,18.13,3,electronics,in_store,GB,25,465
TXN-000441,CUST-0299,2026-02-14,88.12,11,restaurants,mobile,GB,74,3746
TXN-000442,CUST-0271,2026-05-21,84.03,10,utilities,online,US,47,1892
TXN-000443,CUST-0158,2026-01-05,30.14,4,electronics,in_store,GB,51,2127
TXN-000444,CUST-0181,2026-01-16,19.05,7,travel,in_store,GB,56,2205
TXN-000445,CUST-0164,2026-01-11,17.41,3,electronics,in_store,NL,45,1398
TXN-000446,CUST-0344,2026-02-05,79.43,11,utilities,online,NL,72,2972
TXN-000447,CUST-0319,2026-02-16,3.59,1,healthcare,online,ES,18,177
TXN-000448,CUST-0382,2026-05-26,7.61,1,travel,online,GB,41,1260
TXN-000449,CUST-0031,2026-04-20,57.92,9,electronics,online,FR,62,2934
TXN-000450,CUST-0089,2026-02-08,29.74,11,restaurants,mobile,GB,76,3707
TXN-000451,CUST-0132,2026-05-16,128.08,8,utilities,online,ES,20,558
TXN-000452,CUST-0170,2026-02-26,52.69,11,electronics,in_store,US,76,3554
TXN-000453,CUST-0398,2026-02-17,68.36,11,restaurants,online,GB,23,1137
TXN-000454,CUST-0382,2026-02-19,75.49,11,groceries,online,DE,64,2410
TXN-000455,CUST-0075,2026-04-02,75.63,11,groceries,online,GB,75,3573
TXN-000456,CUST-0201,2026-04-28,110.63,8,utilities,in_store,DE,70,3088
TXN-000457,CUST-0158,2026-06-02,102.69,5,restaurants,in_store,US,55,2341
TXN-000458,CUST-0361,2026-05-06,33.84,2,utilities,online,GB,55,2614
TXN-000459,CUST-0021,2026-06-24,46.4,3,fuel,online,FR,44,1741
TXN-000460,CUST-0301,2026-05-20,48.93,7,healthcare,online,US,40,1429
TXN-000461,CUST-0114,2026-04-01,70.52,11,travel,in_store,GB,52,1894
TXN-000462,CUST-0038,2026-04-30,81.09,7,groceries,in_store,DE,39,1450
TXN-000463,CUST-0219,2026-06-04,100.86,1,fuel,in_store,GB,20,4403
TXN-000464,CUST-0015,2026-01-08,36.98,7,fuel,online,GB,29,311
TXN-000465,CUST-0211,2026-05-17,75.32,10,healthcare,online,DE,21,431
TXN-000466,CUST-0026,2026-05-12,59.0,6,travel,mobile,GB,22,283
TXN-000467,CUST-0226,2026-01-09,77.67,8,restaurants,in_store,US,65,2475
TXN-000468,CUST-0382,2026-05-01,24.69,8,utilities,online,DE,73,3140
TXN-000469,CUST-0064,2026-05-25,43.9,7,fuel,online,US,33,614
TXN-000470,CUST-0371,2026-04-30,52.29,5,healthcare,online,US,67,3065
TXN-000471,CUST-0353,2026-06-08,137.76,9,travel,online,US,75,3816
TXN-000472,CUST-0173,2026-06-07,25.84,5,fuel,in_store,GB,38,1290
TXN-000473,CUST-0147,2026-04-12,14.96,3,travel,online,US,72,3278
TXN-000474,CUST-0300,2026-01-03,8.26,1,electronics,in_store,US,61,2633
TXN-000475,CUST-0081,2026-05-27,15.79,4,fuel,online,FR,18,0
TXN-000476,CUST-0175,2026-03-28,54.89,11,travel,in_store,GB,57,2291
TXN-000477,CUST-0356,2026-03-22,21.22,3,fuel,online,NL,51,1821
TXN-000478,CUST-0077,2026-06-03,46.75,5,travel,mobile,US,53,2222
TXN-000479,CUST-0266,2026-01-18,5.76,1,healthcare,in_store,US,24,240
TXN-000480,CUST-0162,2026-03-12,67.57,10,utilities,mobile,FR,81,3405
TXN-000481,CUST-0197,2026-06-24,7.99,1,restaurants,mobile,GB,20,241
TXN-000482,CUST-0350,2026-05-12,104.02,10,utilities,online,GB,66,2862
TXN-000483,CUST-0315,2026-06-21,11.41,1,fuel,mobile,DE,51,1978
TXN-000484,CUST-0224,2026-03-23,129.64,8,travel,online,NL,68,2955
TXN-000485,CUST-0235,2026-05-19,3.08,1,restaurants,online,GB,63,2600
TXN-000486,CUST-0234,2026-06-22,13.93,4,electronics,in_store,US,21,372
TXN-000487,CUST-0127,2026-04-20,31.16,3,groceries,in_store,US,55,2256
TXN-000488,CUST-0378,2026-04-17,95.97,11,electronics,in_store,US,23,785
TXN-000489,CUST-0165,2026-04-24,52.29,11,electronics,online,US,43,1625
TXN-000490,CUST-0053,2026-03-07,60.96,10,travel,mobile,GB,81,4100
TXN-000491,CUST-0275,2026-04-19,20.66,3,restaurants,online,US,50,1724
TXN-000492,CUST-0057,2026-05-18,44.2,10,utilities,online,DE,77,3694
TXN-000493,CUST-0197,2026-02-20,37.24,5,restaurants,online,DE,42,1496
TXN-000494,CUST-0013,2026-01-05,2.48,1,restaurants,in_store,FR,27,217
TXN-000495,CUST-0162,2026-05-04,7.3,2,electronics,in_store,US,81,4045
TXN-000496,CUST-0116,2026-04-14,19.64,4,healthcare,in_store,GB,39,1026
TXN-000497,CUST-0082,2026-04-04,44.49,7,fuel,online,GB,24,339
TXN-000498,CUST-0117,2026-02-09,41.95,7,healthcare,online,FR,34,1492
TXN-000499,CUST-0195,2026-03-12,13.15,2,travel,in_store,DE,57,2602
TXN-000500,CUST-0382,2026-06-20,8.32,2,travel,in_store,GB,80,3798
TXN-000501,CUST-0229,2026-05-02,30.99,4,utilities,in_store,ES,49,2006
TXN-000502,CUST-0254,2026-02-22,29.5,8,travel,in_store,GB,69,3302
TXN-000503,CUST-0243,2026-01-28,39.2,5,fuel,online,DE,62,2646
TXN-000504,CUST-0351,2026-06-04,43.55,7,travel,mobile,GB,48,1454
TXN-000505,CUST-0335,2026-01-28,19.74,1,electronics,in_store,US,54,2567
TXN-000506,CUST-0044,2026-03-16,31.18,3,utilities,online,US,36,782
TXN-000507,CUST-0123,2026-05-12,41.67,4,restaurants,online,GB,59,2340
TXN-000508,CUST-0397,2026-01-17,80.28,11,utilities,in_store,ES,72,3274
TXN-000509,CUST-0099,2026-04-28,117.49,1,utilities,in_store,GB,18,4221
TXN-000510,CUST-0365,2026-05-16,4.87,1,restaurants,online,GB,32,730
TXN-000511,CUST-0022,2026-05-01,19.17,2,utilities,online,GB,64,2663
TXN-000512,CUST-0257,2026-06-18,50.34,4,healthcare,online,NL,32,777
TXN-000513,CUST-0272,2026-06-23,27.69,4,utilities,mobile,GB,18,0
TXN-000514,CUST-0084,2026-05-31,137.76,11,electronics,online,GB,75,3439
TXN-000515,CUST-0334,2026-02-06,91.8,8,travel,online,FR,44,1734
TXN-000516,CUST-0376,2026-06-02,18.03,2,restaurants,in_store,GB,25,380
TXN-000517,CUST-0019,2026-01-05,55.57,10,travel,in_store,GB,75,3268
TXN-000518,CUST-0377,2026-02-17,33.9,8,electronics,mobile,DE,32,1081
TXN-000519,CUST-0096,2026-03-21,30.97,3,fuel,online,FR,74,2586
TXN-000520,CUST-0187,2026-03-31,62.97,7,restaurants,online,GB,57,1909
TXN-000521,CUST-0381,2026-01-13,137.76,11,groceries,in_store,US,77,3473
TXN-000522,CUST-0341,2026-06-15,5.38,1,restaurants,online,FR,60,1963
TXN-000523,CUST-0389,2026-01-07,52.68,5,healthcare,online,US,66,3208
TXN-000524,CUST-0096,2026-01-15,137.76,9,utilities,online,DE,72,3003
TXN-000525,CUST-0357,2026-04-06,47.08,9,groceries,in_store,DE,29,837
TXN-000526,CUST-0117,2026-05-23,66.79,10,travel,online,US,44,1305
TXN-000527,CUST-0219,2026-03-18,8.7,1,utilities,mobile,DE,77,3360
TXN-000528,CUST-0363,2026-01-29,6.21,2,healthcare,online,US,69,3241
TXN-000529,CUST-0396,2026-05-22,30.84,5,groceries,online,FR,79,3684
TXN-000530,CUST-0032,2026-02-25,74.13,11,groceries,online,GB,20,184
TXN-000531,CUST-0365,2026-03-25,30.84,3,healthcare,mobile,GB,58,2905
TXN-000532,CUST-0248,2026-06-16,57.75,7,healthcare,online,GB,38,739
TXN-000533,CUST-0353,2026-04-23,120.06,11,utilities,in_store,GB,61,2346
TXN-000534,CUST-0057,2026-06-22,7.99,1,utilities,in_store,US,56,2660
TXN-000535,CUST-0138,2026-02-06,38.6,8,electronics,in_store,NL,40,1445
TXN-000536,CUST-0204,2026-04-16,78.84,7,fuel,in_store,FR,39,1460
TXN-000537,CUST-0123,2026-01-11,28.77,3,healthcare,in_store,GB,70,3256
TXN-000538,CUST-0336,2026-01-01,4.7,1,utilities,online,FR,61,2723
TXN-000539,CUST-0033,2026-05-28,28.0,4,electronics,in_store,DE,40,1275
TXN-000540,CUST-0096,2026-05-09,10.29,1,electronics,online,GB,40,1322
TXN-000541,CUST-0283,2026-03-31,137.76,8,utilities,online,GB,34,1641
TXN-000542,CUST-0169,2026-01-30,90.76,6,fuel,online,US,56,2240
TXN-000543,CUST-0259,2026-04-08,63.39,7,travel,online,GB,60,2694
TXN-000544,CUST-0268,2026-01-19,79.63,8,electronics,in_store,NL,26,369
TXN-000545,CUST-0298,2026-05-26,129.16,9,travel,online,GB,77,3490
TXN-000546,CUST-0305,2026-03-19,31.92,5,travel,online,US,38,853
TXN-000547,CUST-0268,2026-01-28,46.38,8,utilities,in_store,DE,76,3117
TXN-000548,CUST-0336,2026-05-25,12.09,1,utilities,in_store,GB,78,3213
TXN-000549,CUST-0087,2026-04-12,98.17,8,fuel,online,US,42,1393
TXN-000550,CUST-0282,2026-06-16,110.07,9,travel,online,DE,76,3415
TXN-000551,CUST-0251,2026-06-27,39.67,6,fuel,mobile,GB,71,3354
TXN-000552,CUST-0133,2026-04-09,34.02,7,healthcare,in_store,NL,22,336
TXN-000553,CUST-0201,2026-02-26,30.72,2,travel,in_store,GB,69,3492
TXN-000554,CUST-0166,2026-06-07,44.3,4,restaurants,in_store,DE,52,2044
TXN-000555,CUST-0145,2026-06-07,33.42,3,restaurants,in_store,FR,66,2728
TXN-000556,CUST-0198,2026-03-31,64.97,7,utilities,in_store,US,65,2640
TXN-000557,CUST-0065,2026-03-13,61.42,10,healthcare,mobile,FR,24,718
TXN-000558,CUST-0151,2026-02-20,4.1,1,electronics,online,NL,59,2061
TXN-000559,CUST-0015,2026-02-11,53.25,7,electronics,mobile,GB,38,1251
TXN-000560,CUST-0085,2026-02-08,66.53,9,restaurants,online,GB,67,3286
TXN-000561,CUST-0178,2026-02-01,137.76,11,groceries,in_store,US,78,3274
TXN-000562,CUST-0001,2026-02-18,103.35,9,groceries,online,DE,54,2368
TXN-000563,CUST-0372,2026-06-13,40.05,3,fuel,online,GB,75,3737
TXN-000564,CUST-0139,2026-06-10,30.85,2,travel,online,GB,73,3605
TXN-000565,CUST-0181,2026-01-16,98.59,1,electronics,mobile,US,18,4774
TXN-000566,CUST-0064,2026-05-06,26.04,3,utilities,in_store,US,49,1748
TXN-000567,CUST-0305,2026-06-23,22.77,5,electronics,mobile,US,62,2576
TXN-000568,CUST-0013,2026-01-17,58.95,7,electronics,online,FR,80,3708
TXN-000569,CUST-0205,2026-01-20,35.98,6,travel,in_store,FR,20,14
TXN-000570,CUST-0144,2026-02-13,94.81,9,electronics,online,US,51,1999
TXN-000571,CUST-0164,2026-04-04,60.5,9,travel,online,FR,59,2868
TXN-000572,CUST-0010,2026-03-08,13.74,2,utilities,mobile,NL,70,2589
TXN-000573,CUST-0302,2026-02-12,14.33,1,groceries,mobile,FR,19,312
TXN-000574,CUST-0391,2026-01-04,28.59,5,travel,online,GB,39,1668
TXN-000575,CUST-0019,2026-02-02,39.0,5,fuel,online,GB,29,714
TXN-000576,CUST-0394,2026-05-16,101.18,10,healthcare,mobile,FR,42,1053
TXN-000577,CUST-0385,2026-02-26,59.74,8,restaurants,mobile,GB,71,2800
TXN-000578,CUST-0365,2026-05-27,59.82,10,utilities,online,GB,32,360
TXN-000579,CUST-0135,2026-01-26,63.16,6,restaurants,online,ES,64,3066
TXN-000580,CUST-0273,2026-06-22,55.42,9,travel,online,NL,71,2751
TXN-000581,CUST-0260,2026-06-18,43.36,9,fuel,online,US,51,1984
TXN-000582,CUST-0057,2026-02-15,5.84,1,healthcare,in_store,GB,38,950
TXN-000583,CUST-0372,2026-03-29,73.27,10,groceries,online,DE,66,2850
TXN-000584,CUST-0382,2026-01-02,90.76,10,restaurants,mobile,GB,43,1279
TXN-000585,CUST-0182,2026-02-10,74.96,10,restaurants,online,NL,24,296
TXN-000586,CUST-0167,2026-04-16,76.42,8,travel,online,DE,74,3677
TXN-000587,CUST-0265,2026-01-20,126.12,11,healthcare,online,GB,20,220
TXN-000588,CUST-0147,2026-04-07,98.54,10,travel,online,GB,70,2966
TXN-000589,CUST-0383,2026-04-11,62.88,6,groceries,in_store,GB,32,806
TXN-000590,CUST-0383,2026-03-13,57.53,5,restaurants,in_store,FR,58,2386
TXN-000591,CUST-0210,2026-02-24,137.76,10,fuel,online,GB,68,2959
TXN-000592,CUST-0113,2026-03-05,132.48,9,fuel,online,GB,80,3652
TXN-000593,CUST-0317,2026-03-06,81.78,7,utilities,online,DE,71,3122
TXN-000594,CUST-0319,2026-02-22,10.05,1,restaurants,online,US,30,655
TXN-000595,CUST-0149,2026-02-10,34.39,9,utilities,online,US,57,2524
TXN-000596,CUST-0296,2026-01-22,31.76,4,travel,in_store,GB,52,1979
TXN-000597,CUST-0033,2026-01-09,89.31,1,healthcare,in_store,GB,19,4573
TXN-000598,CUST-0366,2026-04-01,12.99,2,fuel,online,DE,51,1842
TXN-000599,CUST-0159,2026-01-05,15.1,2,utilities,mobile,GB,69,3301
TXN-000600,CUST-0042,2026-03-30,48.83,6,fuel,online,GB,75,3864
TXN-000601,CUST-0165,2026-05-27,33.29,4,restaurants,mobile,GB,46,1666
TXN-000602,CUST-0355,2026-03-10,17.49,2,restaurants,online,GB,40,984
TXN-000603,CUST-0208,2026-05-22,91.56,1,fuel,online,GB,19,4474
TXN-000604,CUST-0120,2026-05-08,52.15,7,travel,mobile,DE,55,2227
TXN-000605,CUST-0053,2026-01-22,47.67,6,restaurants,mobile,DE,52,2107
TXN-000606,CUST-0188,2026-01-07,15.57,4,travel,in_store,GB,18,2
TXN-000607,CUST-0165,2026-05-13,17.88,5,electronics,mobile,GB,57,2314
TXN-000608,CUST-0395,2026-05-14,66.67,4,restaurants,online,GB,24,190
TXN-000609,CUST-0367,2026-04-09,7.44,1,fuel,in_store,NL,46,2032
TXN-000610,CUST-0292,2026-05-02,16.39,2,fuel,mobile,GB,21,416
TXN-000611,CUST-0276,2026-03-03,18.08,1,restaurants,online,US,71,3180
TXN-000612,CUST-0174,2026-01-08,30.11,4,travel,mobile,GB,69,2945
TXN-000613,CUST-0105,2026-04-23,38.96,3,groceries,in_store,GB,76,3575
TXN-000614,CUST-0281,2026-03-03,34.33,3,restaurants,in_store,GB,53,1995
TXN-000615,CUST-0029,2026-04-16,33.58,8,travel,online,US,50,2027
TXN-000616,CUST-0050,2026-02-12,40.65,3,restaurants,online,GB,43,1465
TXN-000617,CUST-0239,2026-06-23,36.49,5,fuel,in_store,DE,19,149
TXN-000618,CUST-0318,2026-03-18,101.44,10,electronics,in_store,DE,48,1886
TXN-000619,CUST-0124,2026-02-18,72.72,6,fuel,mobile,DE,24,650
TXN-000620,CUST-0320,2026-06-28,12.96,3,utilities,in_store,ES,66,2883
TXN-000621,CUST-0350,2026-05-09,56.55,2,groceries,online,GB,34,727
TXN-000622,CUST-0055,2026-05-04,26.18,5,restaurants,in_store,NL,54,2126
TXN-000623,CUST-0052,2026-05-12,84.56,10,fuel,online,ES,51,2404
TXN-000624,CUST-0368,2026-06-17,137.76,8,utilities,mobile,FR,38,1355
TXN-000625,CUST-0095,2026-06-19,96.18,11,healthcare,in_store,DE,70,3445
TXN-000626,CUST-0299,2026-05-24,22.01,3,travel,mobile,GB,43,1520
TXN-000627,CUST-0389,2026-06-10,135.45,9,electronics,in_store,US,30,798
TXN-000628,CUST-0391,2026-01-14,100.56,5,restaurants,online,GB,31,506
TXN-000629,CUST-0167,2026-01-31,109.32,9,healthcare,mobile,GB,50,1885
TXN-000630,CUST-0141,2026-01-29,4.61,1,utilities,in_store,GB,29,975
TXN-000631,CUST-0103,2026-06-05,16.44,2,groceries,in_store,GB,20,0
TXN-000632,CUST-0352,2026-05-16,44.7,4,fuel,mobile,US,57,2180
TXN-000633,CUST-0390,2026-03-29,21.86,2,healthcare,in_store,DE,35,1062
TXN-000634,CUST-0218,2026-01-22,9.04,1,groceries,online,GB,33,578
TXN-000635,CUST-0240,2026-05-19,137.76,10,healthcare,online,US,46,1334
TXN-000636,CUST-0035,2026-02-21,43.08,7,restaurants,mobile,DE,79,3769
TXN-000637,CUST-0007,2026-06-29,7.31,2,utilities,online,FR,40,1215
TXN-000638,CUST-0347,2026-05-03,77.26,9,travel,in_store,FR,60,2744
TXN-000639,CUST-0132,2026-03-19,26.84,5,groceries,mobile,US,52,1943
TXN-000640,CUST-0052,2026-04-22,38.12,5,utilities,online,US,66,2966
TXN-000641,CUST-0136,2026-06-11,14.51,2,utilities,mobile,US,37,1106
TXN-000642,CUST-0383,2026-04-11,28.31,4,restaurants,online,GB,38,1052
TXN-000643,CUST-0070,2026-06-18,70.23,8,electronics,in_store,DE,64,2745
TXN-000644,CUST-0289,2026-04-28,91.58,6,fuel,online,GB,20,663
TXN-000645,CUST-0314,2026-04-23,43.25,7,utilities,online,GB,19,0
TXN-000646,CUST-0320,2026-04-05,10.31,2,electronics,in_store,GB,52,2183
TXN-000647,CUST-0147,2026-06-02,15.62,2,groceries,in_store,US,20,655
TXN-000648,CUST-0251,2026-03-05,54.33,11,utilities,in_store,GB,31,742
TXN-000649,CUST-0176,2026-02-07,13.25,3,travel,online,GB,72,3272
TXN-000650,CUST-0390,2026-06-03,17.79,6,electronics,in_store,GB,57,1944
TXN-000651,CUST-0219,2026-03-12,137.76,9,restaurants,in_store,DE,72,3286
TXN-000652,CUST-0149,2026-04-28,63.25,11,groceries,in_store,US,51,1688
TXN-000653,CUST-0274,2026-03-23,15.44,2,travel,online,GB,20,168
TXN-000654,CUST-0288,2026-06-21,72.48,10,utilities,online,US,44,1778
TXN-000655,CUST-0039,2026-05-21,92.27,11,fuel,online,GB,73,3817
TXN-000656,CUST-0064,2026-06-21,76.02,9,electronics,in_store,GB,41,1524
TXN-000657,CUST-0175,2026-05-22,89.37,8,healthcare,online,GB,36,481
TXN-000658,CUST-0033,2026-01-11,112.0,11,groceries,in_store,FR,37,1031
TXN-000659,CUST-0058,2026-05-26,99.49,10,travel,online,GB,38,824
TXN-000660,CUST-0263,2026-01-12,26.3,5,utilities,online,GB,31,1279
TXN-000661,CUST-0178,2026-03-22,52.78,3,utilities,in_store,GB,46,2164
TXN-000662,CUST-0185,2026-05-16,110.84,10,travel,online,US,61,2351
TXN-000663,CUST-0182,2026-04-15,70.51,11,utilities,online,FR,51,1792
TXN-000664,CUST-0393,2026-02-14,69.28,6,groceries,online,NL,40,1827
TXN-000665,CUST-0271,2026-05-19,91.59,11,fuel,in_store,GB,36,1286
TXN-000666,CUST-0270,2026-02-12,13.09,2,travel,online,GB,32,1140
TXN-000667,CUST-0202,2026-05-27,69.36,11,utilities,mobile,DE,66,3132
